" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:00:52.36."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
   21.501	     -21.973	      -5.859	
   21.521	     -48.828	      -5.878	
   21.540	      -3.662	      -5.164	
   21.560	    -103.760	      -6.152	
   21.580	     -29.297	      -5.768	
   21.600	     -20.752	      -5.475	
   21.620	     -59.814	      -5.804	
   21.640	     -18.311	      -5.511	
   21.661	     -93.994	      -6.116	
   21.681	    -135.498	      -6.537	
   21.701	     -76.904	      -6.354	
   21.721	    -190.430	      -6.903	
   21.741	    -297.852	      -7.562	
   21.760	    -206.299	      -7.507	
   21.780	     -83.008	      -6.903	
   21.800	     -42.725	      -6.299	
   21.820	     -13.428	      -5.566	
   21.841	     -75.684	      -6.097	
   21.860	     -36.621	      -5.878	
   21.881	      -3.662	      -4.944	
   21.901	     -31.738	      -5.255	
   21.921	    -118.408	      -6.299	
   21.941	    -167.236	      -6.848	
   21.961	     -53.711	      -6.299	
   21.980	     -56.152	      -6.152	
   22.000	      -9.766	      -5.310	
   22.020	     -61.035	      -5.786	
   22.040	     -83.008	      -6.116	
